Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
1,1,6,0.0,6.0,0.0,1,2,2.0,1,10,6,3,5,0,0,0,3,4,1,3,0,0,0,1,1,0,0,0,0,0,4,0,0,1,55.42481203007519,0,0,0,0,0,0.0,0,1
1,1,3,1.0,10.0,1.0,1,3,2.0,1,8,6,0,5,1,0,0,3,2,0,3,1,0,1,1,0,0,0,1,0,1,0,7,3,3,47.93333333333333,1,0,0,0,1,0.5079972183588317,0,0
0,1,4,-1.0,6.0,0.0,0,3,0.0,0,9,4,1,3,4,0,0,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,9,0,0,48.55555555555556,0,0,0,0,2,1.67162471395881,0,1
1,1,6,0.0,5.0,0.0,1,1,2.0,3,6,4,1,5,0,1,0,3,4,1,3,0,1,0,0,0,0,0,0,0,0,4,5,0,2,37.32142857142857,0,1,1,0,1,0.6990430622009569,0,0
1,1,3,0.0,6.0,2.0,1,3,2.0,2,6,6,0,3,3,0,0,1,4,0,3,2,0,0,1,0,1,0,0,0,0,2,6,3,3,80.6,0,0,1,0,1,0.9063275434243176,0,0
1,1,3,0.0,6.0,2.0,1,2,1.0,1,10,6,1,3,4,0,0,3,4,0,1,2,1,0,1,1,0,0,0,0,0,0,5,1,1,10.4,0,0,0,0,2,2.0,0,0
0,0,5,-1.0,8.0,2.0,2,2,3.0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,40.0,0,0,0,0,0,0.0,0,0
1,1,3,1.0,4.0,2.0,2,3,0.0,2,10,6,3,5,5,0,0,3,4,0,1,2,0,0,1,0,0,0,1,1,1,3,1,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
0,1,6,-1.0,10.0,1.0,0,0,-1.0,0,10,6,1,5,5,0,1,3,4,0,3,2,1,0,1,0,0,0,0,0,0,0,10,0,1,81.6086956521739,0,0,0,0,1,0.3891848694725626,1,0
0,0,3,-1.0,8.0,1.0,2,3,2.0,0,9,4,0,5,1,0,0,3,4,0,3,1,0,0,1,1,0,0,0,0,0,0,10,2,3,19.76,0,1,0,0,1,0.7393724696356275,1,1
0,1,4,-1.0,10.0,1.0,1,0,0.0,3,10,6,0,5,1,0,0,3,4,0,3,0,0,0,1,1,1,1,0,0,0,0,3,0,1,123.0555555555556,0,0,0,0,1,0.1648984198645598,0,0
1,1,4,0.0,6.0,1.0,1,0,-1.0,3,7,3,0,0,4,0,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,10,0,3,9.752212389380531,0,0,0,0,2,2.320099818511797,0,1
1,1,3,0.0,5.0,2.0,2,3,2.0,2,5,5,1,2,1,1,0,2,2,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,2,2.0,0,0
1,1,3,0.0,4.0,2.0,1,2,0.0,2,7,6,0,2,4,0,1,3,4,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3,55.42481203007519,0,0,0,0,2,0.9766042780748664,0,0
1,1,3,0.0,8.0,0.0,1,0,1.0,3,7,5,0,0,5,0,0,2,2,0,0,2,1,0,1,1,0,0,1,0,0,2,0,0,0,13.6,0,0,0,0,2,2.0,0,0
1,1,4,0.0,10.0,1.0,2,0,2.0,2,8,6,1,5,2,0,0,3,3,0,3,1,0,0,0,1,0,0,1,0,1,3,0,3,0,68.875,1,0,1,0,0,0.0,0,1
0,1,5,-1.0,9.0,1.0,1,3,0.0,1,6,4,0,1,2,0,0,3,2,0,1,2,0,0,1,0,0,0,0,0,0,2,10,3,3,3.152317880794702,1,0,1,1,2,0.7673319327731092,0,1
1,0,3,0.0,6.0,-1.0,1,3,0.0,2,6,4,1,0,5,0,0,1,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,6,0.0,6.0,-1.0,1,0,3.0,0,10,6,3,5,4,1,0,3,2,0,3,1,1,0,0,0,0,0,0,0,0,0,10,3,0,55.42481203007519,0,0,0,0,0,0.0,1,0
1,0,6,0.0,4.0,-1.0,2,0,2.0,1,10,3,0,5,3,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,383.5,0,0,0,0,2,0.952411994784876,0,1
1,1,5,0.0,5.0,2.0,0,1,3.0,3,5,6,3,3,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,45.08333333333334,0,0,0,0,1,1.350277264325324,0,0
1,1,4,0.0,8.0,0.0,1,0,2.0,2,10,6,1,5,1,0,0,3,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,2,2.0,0,1
1,1,3,0.0,3.0,2.0,0,3,0.0,2,4,4,1,1,2,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,2,6,0,0,10.48148148148148,0,0,1,0,2,2.0,0,0
0,1,4,-1.0,3.0,2.0,1,0,2.0,2,10,3,1,5,0,0,0,3,2,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,13.39024390243902,0,0,0,0,0,0.0,1,0
1,0,2,0.0,7.0,0.0,1,1,-1.0,3,10,6,0,0,5,0,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,2,75.9090909090909,0,0,0,0,2,1.749700598802395,0,1
1,1,2,0.0,6.0,1.0,2,3,4.0,3,6,6,2,2,3,0,1,1,2,0,0,1,0,0,1,0,1,1,0,0,1,4,7,3,3,35.75,0,0,0,0,1,1.0,0,0
1,0,3,1.0,5.0,2.0,2,1,3.0,3,6,5,2,2,2,0,0,3,1,1,1,1,0,0,1,1,0,0,1,0,1,4,4,0,0,55.42481203007519,1,0,0,0,0,0.0,0,1
1,0,3,0.0,4.0,2.0,1,0,0.0,3,3,0,0,0,2,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,10,1,0,55.42481203007519,1,0,0,0,1,0.6352173913043477,0,1
1,0,6,0.0,2.0,1.0,2,0,2.0,3,10,6,2,5,1,0,0,3,2,1,3,0,0,0,1,1,0,1,0,1,1,3,0,0,0,17.3,1,0,0,0,1,1.0,0,1
1,1,6,0.0,6.0,0.0,1,3,2.0,1,10,6,2,5,2,1,0,0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,231.0,0,0,0,1,0,0.0,0,0
1,0,4,1.0,5.0,0.0,1,3,1.0,2,7,6,3,2,2,1,1,3,4,1,1,1,0,0,0,1,0,0,1,1,0,0,10,3,0,70.2,1,1,0,0,1,2.0,0,0
1,1,3,0.0,5.0,2.0,1,3,0.0,2,8,6,3,3,3,0,1,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,1,6,0.0,7.0,0.0,2,3,2.0,0,10,6,2,3,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.4,0,0,0,0,1,0.2964691558441558,0,1
1,0,6,0.0,3.0,-1.0,1,3,2.0,1,10,6,3,5,2,0,0,3,4,1,3,0,0,0,1,1,0,0,1,1,1,1,10,1,0,208.75,0,0,0,0,2,1.312275449101796,0,0
1,0,3,1.0,8.0,0.0,2,1,3.0,3,7,1,2,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,10,0,0,34.37931034482759,1,0,0,0,1,0.3663490471414243,0,0
1,1,4,1.0,2.0,2.0,1,2,2.0,2,8,6,0,5,0,0,0,2,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,5,0.0,6.0,0.0,1,0,0.0,0,10,5,3,3,3,0,0,3,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,170.75,0,0,0,0,0,0.0,0,0
1,0,5,0.0,2.0,2.0,0,3,0.0,2,3,6,2,0,4,0,1,1,2,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,7.375,0,0,0,0,1,1.0,0,1
1,0,6,0.0,10.0,1.0,0,1,2.0,3,10,0,0,5,1,0,0,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,10,3,0,7.4,0,1,0,0,1,3.0,1,0
0,1,3,-1.0,3.0,2.0,0,2,2.0,2,10,6,0,5,2,0,0,3,4,0,3,0,0,0,1,0,0,0,1,1,1,4,10,0,0,17.86363636363636,0,1,0,0,1,1.858778625954199,0,0
1,0,2,1.0,10.0,1.0,1,0,2.0,0,10,3,0,5,0,0,1,3,0,0,3,0,0,0,0,0,0,0,1,0,0,2,2,3,1,36.33333333333334,1,0,0,0,1,2.0,0,0
1,1,5,0.0,6.0,2.0,1,2,-1.0,0,10,6,0,2,5,0,1,3,4,0,2,2,0,1,1,1,1,0,0,0,0,4,1,0,0,119.0,1,0,1,0,0,0.0,0,0
1,0,3,1.0,6.0,1.0,1,3,1.0,0,8,6,2,0,3,0,1,3,4,1,0,2,0,0,0,0,1,1,1,0,0,4,6,2,1,141.1666666666667,0,0,0,0,1,0.4312278630460448,0,0
1,0,6,0.0,2.0,2.0,1,2,1.0,2,4,6,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47.7,0,0,0,0,0,0.0,0,0
1,1,2,0.0,5.0,2.0,1,0,2.0,2,5,6,1,2,0,0,0,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,35.46153846153846,1,0,0,1,1,0.7922993492407809,0,0
1,1,6,0.0,8.0,1.0,2,0,3.0,3,10,3,3,5,1,0,1,3,3,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,3,15.22222222222222,0,0,0,0,1,1.777372262773723,0,0
1,1,4,0.0,5.0,2.0,1,3,0.0,2,9,6,1,4,5,1,1,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62.14285714285715,0,0,0,0,2,3.358620689655172,0,0
1,0,4,0.0,4.0,2.0,0,1,1.0,2,7,5,1,2,3,0,0,2,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,62.8,0,0,0,0,0,0.0,0,0
1,0,2,0.0,6.0,1.0,2,0,3.0,3,9,6,2,5,0,1,0,3,4,1,3,0,0,0,1,0,1,1,1,0,0,4,5,0,3,101.375,1,0,0,0,1,0.4503699136868064,1,0
1,1,4,0.0,4.0,2.0,1,0,3.0,0,4,6,3,0,1,1,0,3,4,1,0,1,0,0,1,1,1,0,0,0,0,0,6,0,0,32.83333333333334,0,0,0,0,0,0.0,0,0
1,0,6,0.0,6.0,0.0,1,3,3.0,1,8,6,2,5,1,0,0,3,4,1,3,1,0,0,0,1,0,0,0,0,0,0,2,0,1,17.97183098591549,0,0,0,0,1,0.2862460815047022,1,1
0,1,3,-1.0,10.0,1.0,0,3,2.0,0,10,2,0,5,0,0,0,3,4,0,3,0,0,1,1,1,0,0,0,0,0,4,7,0,3,55.42481203007519,1,1,0,1,0,0.6352173913043477,0,1
1,0,4,1.0,5.0,2.0,2,3,2.0,1,10,6,3,5,2,0,1,3,4,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,3,55.42481203007519,0,0,0,0,2,1.0,0,0
1,0,1,1.0,6.0,0.0,2,0,3.0,3,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,3,55.42481203007519,0,0,0,0,0,0.0,0,0
1,1,4,0.0,9.0,1.0,2,2,2.0,1,8,6,2,5,3,1,1,3,3,1,3,2,0,0,1,1,0,0,0,0,0,3,6,0,1,92.6,0,0,0,0,1,1.183315334773218,0,1
1,0,5,0.0,3.0,-1.0,2,0,2.0,2,10,6,0,5,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.5,0,0,0,0,1,2.0,0,0
1,1,2,1.0,6.0,0.0,1,1,3.0,0,6,5,1,2,3,0,0,1,1,1,1,2,0,1,1,1,1,0,0,0,0,2,0,0,0,55.0,1,0,1,0,2,1.0,0,0
1,1,6,0.0,4.0,-1.0,1,0,2.0,0,10,6,2,5,1,0,0,3,4,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,55.42481203007519,0,0,0,0,2,1.0,0,0
1,1,2,0.0,8.0,0.0,0,1,3.0,0,8,6,1,0,5,1,0,3,2,1,0,2,0,0,1,0,1,0,0,0,0,4,0,0,0,115.7142857142857,0,0,0,0,0,0.0,0,1
1,1,2,0.0,5.0,1.0,1,2,3.0,1,6,6,3,3,3,1,1,3,4,1,2,2,0,0,1,1,1,1,0,0,0,0,10,0,2,22.23076923076923,0,0,0,0,2,2.0,0,0
1,0,3,0.0,4.0,2.0,1,0,3.0,2,10,6,3,0,3,0,0,3,4,1,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,81.5,0,0,0,0,0,0.0,0,0
1,0,3,0.0,9.0,1.0,2,0,-1.0,3,10,6,0,0,5,0,1,2,4,0,0,2,1,0,0,0,0,0,0,1,0,0,9,3,2,173.7777777777778,1,0,0,0,1,0.7006074168797953,0,0
1,1,3,0.0,7.0,0.0,0,2,3.0,2,4,5,1,2,0,0,0,1,2,1,2,0,0,1,1,0,1,0,0,0,0,0,10,0,2,30.5,1,0,0,0,2,1.995901639344262,0,0
0,1,2,-1.0,10.0,2.0,1,1,0.0,2,10,3,0,3,3,0,1,3,3,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,2,55.42481203007519,0,0,0,0,2,1.892487046632124,0,0
1,0,3,1.0,7.0,0.0,1,3,1.0,2,10,6,1,5,5,1,1,2,4,1,0,2,0,1,1,0,0,0,0,0,0,0,6,0,1,19.0,1,0,0,0,2,2.0,0,1
1,0,4,0.0,8.0,0.0,1,2,0.0,0,9,6,0,1,5,0,1,3,4,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,83.33333333333333,0,0,0,0,2,2.1915,0,0
1,1,2,0.0,6.0,2.0,1,3,2.0,0,10,6,1,5,1,0,0,3,4,0,3,0,0,0,1,1,1,1,1,1,1,4,1,2,2,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,4,0.0,6.0,1.0,2,3,3.0,3,10,6,3,5,1,0,0,3,4,1,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,96.0,0,0,0,0,0,0.0,0,0
1,0,3,0.0,6.0,2.0,2,3,0.0,3,8,3,1,1,5,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,6,0,2,137.2,0,0,0,0,0,0.0,1,0
1,1,6,0.0,5.0,2.0,2,1,2.0,1,10,6,1,5,1,1,0,3,4,0,3,1,0,1,1,1,1,0,0,0,0,0,6,0,1,55.42481203007519,0,0,0,0,2,2.0,1,1
1,1,3,0.0,4.0,1.0,1,3,4.0,1,3,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,22.5,0,0,0,0,1,3.0,0,0
0,1,5,-1.0,5.0,2.0,1,2,2.0,2,0,6,0,4,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,0,86.33333333333333,0,0,0,0,1,1.0,1,1
1,1,3,0.0,6.0,2.0,1,2,0.0,0,7,2,0,3,3,1,0,2,1,1,1,1,1,0,1,1,1,0,0,0,0,3,0,0,2,46.33333333333334,0,0,0,0,1,2.102158273381295,0,0
0,1,4,-1.0,4.0,2.0,1,0,0.0,3,6,6,0,3,4,0,0,0,4,0,2,2,0,0,1,1,0,0,0,0,1,1,10,0,3,37.78571428571428,0,0,0,0,1,0.4603024574669187,0,1
0,1,5,-1.0,5.0,2.0,0,0,-1.0,3,9,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.42481203007519,0,0,0,0,1,0.5072916666666667,0,1
1,1,1,1.0,5.0,2.0,2,2,0.0,2,5,2,2,0,3,1,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,17.66666666666667,0,0,0,0,2,1.0,0,0
0,1,5,-1.0,6.0,0.0,2,3,2.0,2,8,6,0,3,5,0,0,1,2,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,3,0.0,10.0,1.0,1,3,1.0,1,10,4,2,3,5,0,1,3,4,1,3,2,0,0,1,1,0,0,0,0,0,4,3,0,2,182.8571428571429,1,0,0,0,1,0.2853515625,0,1
1,1,4,0.0,4.0,2.0,1,3,2.0,0,8,5,0,5,0,0,0,3,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,75.0,0,0,0,0,1,0.4427272727272727,0,1
0,1,6,-1.0,3.0,2.0,0,1,-1.0,2,5,4,1,1,3,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11.0,0,0,1,0,0,0.0,1,1
1,1,6,0.0,5.0,2.0,1,1,0.0,0,6,6,1,1,4,0,1,3,3,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,20.2,0,0,1,0,2,1.0,0,1
1,0,2,0.0,9.0,1.0,2,0,3.0,0,7,6,3,2,0,1,0,0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,5,0,0,8.454545454545455,1,0,0,0,1,1.0,0,0
1,1,6,0.0,6.0,0.0,1,1,-1.0,0,7,0,1,0,3,0,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,196.6666666666667,0,0,0,0,2,1.238135593220339,0,1
1,1,6,0.0,8.0,2.0,2,0,3.0,1,10,6,3,5,2,1,0,3,4,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,31.4,0,0,0,0,0,0.0,0,0
1,1,3,0.0,6.0,1.0,1,0,3.0,3,9,6,3,1,5,0,0,3,4,1,1,2,0,0,1,1,1,1,0,0,0,1,0,0,1,18.4,0,0,0,0,0,0.0,0,1
1,0,3,0.0,5.0,2.0,2,1,-1.0,3,4,6,2,0,5,0,0,3,1,0,0,2,0,0,1,1,0,0,0,0,0,0,6,0,0,55.42481203007519,0,0,0,0,0,0.0,0,1
1,0,3,0.0,7.0,0.0,2,3,-1.0,0,5,0,0,1,3,0,0,1,1,0,0,2,1,1,0,1,0,0,1,0,0,0,10,2,0,21.41666666666667,1,0,0,0,2,1.0,0,1
1,0,4,0.0,3.0,2.0,1,3,0.0,2,3,1,0,0,3,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,10,0,0,35.86363636363637,0,1,0,0,1,0.4629277566539924,0,1
1,0,5,0.0,2.0,2.0,2,1,2.0,2,10,3,0,5,0,0,0,3,2,0,3,0,0,0,1,1,0,0,0,0,0,4,6,0,0,84.75,0,0,0,0,0,0.0,0,1
1,1,6,0.0,6.0,2.0,1,0,0.0,2,10,6,0,5,4,0,0,3,3,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21.72,1,0,0,0,0,0.0,0,1
1,0,5,0.0,7.0,1.0,0,2,3.0,3,6,3,3,3,0,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,182.4285714285714,0,0,0,0,2,0.8580657791699295,0,1
1,1,5,0.0,7.0,0.0,0,1,2.0,1,10,3,1,4,2,0,0,3,3,1,2,1,0,0,1,1,0,0,0,0,0,0,6,0,0,61.8,0,0,0,0,1,0.2955097087378641,0,1
1,0,4,0.0,4.0,2.0,0,1,2.0,0,10,6,2,5,0,0,0,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,76.0,0,0,0,0,0,0.0,0,1
1,0,6,0.0,4.0,0.0,2,3,3.0,0,10,2,3,5,3,0,0,2,2,1,3,0,0,0,1,1,0,0,1,1,1,4,10,1,0,96.2,1,0,0,0,1,0.7593555093555094,1,0
0,1,6,-1.0,3.0,2.0,1,0,2.0,2,10,5,1,5,1,0,0,3,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,3,1.0,6.0,2.0,1,3,3.0,3,8,5,3,2,5,1,0,3,0,1,1,1,0,0,1,1,1,0,0,0,0,0,6,0,1,71.88888888888889,1,0,0,0,1,0.5645285935085008,1,0
1,0,5,0.0,2.0,2.0,0,0,2.0,2,5,5,0,4,2,0,0,3,3,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11.75,0,0,0,0,0,0.0,0,0
1,0,6,0.0,5.0,2.0,2,2,1.0,1,10,6,1,5,5,0,1,3,4,0,3,2,0,0,1,0,0,1,0,0,0,4,2,2,0,43.27272727272727,0,1,0,0,0,0.0,0,1
1,0,6,0.0,4.0,-1.0,1,0,2.0,0,5,4,0,4,1,0,0,3,3,0,3,1,0,0,1,0,0,0,1,0,1,4,0,0,2,173.8,0,0,0,0,1,0.4203107019562716,1,1
0,1,5,-1.0,5.0,-1.0,1,0,2.0,0,10,6,3,1,4,1,0,3,4,1,0,2,1,0,1,1,0,0,0,0,0,0,2,3,3,55.42481203007519,0,0,0,0,1,1.683179723502304,1,0
1,1,2,0.0,5.0,2.0,1,1,2.0,2,10,6,0,5,1,0,0,3,3,0,3,0,0,0,1,1,0,0,0,0,0,0,6,0,0,37.1,0,0,0,0,0,0.0,1,0
1,1,3,0.0,6.0,2.0,2,1,1.0,0,9,6,3,1,2,1,1,2,4,1,1,2,0,0,1,0,0,0,0,0,0,4,10,3,2,24.64102564102564,1,0,1,1,0,0.0,0,0
1,1,6,0.0,7.0,0.0,0,0,2.0,1,10,4,2,5,3,0,0,3,1,1,3,2,0,0,1,0,0,0,0,0,0,0,6,0,0,71.75,0,0,0,0,2,2.0,0,1
1,1,2,0.0,7.0,0.0,1,0,2.0,3,9,6,1,4,2,1,0,3,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,651.0,0,0,0,0,0,0.0,0,0
1,1,4,0.0,8.0,0.0,1,0,2.0,0,10,6,0,5,1,0,0,3,4,0,3,1,0,0,1,1,1,0,0,0,0,0,10,0,0,12.34375,0,0,0,0,1,4.623417721518988,0,1
1,1,3,0.0,6.0,0.0,2,3,2.0,0,3,4,0,3,1,0,0,3,3,1,3,0,0,0,1,1,0,0,0,0,0,0,5,0,0,81.8,0,0,0,0,2,1.786063569682151,0,0
0,1,4,-1.0,5.0,-1.0,0,3,2.0,2,10,6,0,5,3,0,0,3,4,0,3,2,0,1,1,0,0,0,1,1,1,2,0,0,2,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,6,0.0,4.0,1.0,2,2,3.0,3,10,5,1,5,4,0,0,2,3,0,3,2,1,0,0,0,0,0,1,0,1,3,0,0,0,197.0,0,0,0,0,0,0.0,0,1
1,0,3,0.0,9.0,1.0,2,0,3.0,3,5,1,2,0,3,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,10,3,0,40.82926829268293,1,1,0,0,1,0.2181899641577061,1,1
1,1,4,0.0,8.0,1.0,0,3,0.0,0,5,6,0,2,5,0,0,2,2,0,2,2,1,0,1,0,0,0,0,1,0,0,6,2,1,24.8,1,0,1,1,1,0.9818548387096774,1,0
1,0,4,0.0,10.0,1.0,1,0,2.0,0,10,6,3,5,0,0,1,3,4,1,3,0,0,0,1,1,0,0,1,1,0,2,0,2,3,20.875,0,1,0,0,1,1.0,0,0
1,1,5,0.0,10.0,1.0,1,0,2.0,3,10,5,1,5,1,0,0,3,2,0,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,41.7,0,0,0,0,2,0.8758992805755396,0,1
1,1,4,0.0,9.0,2.0,2,0,2.0,0,10,6,1,5,5,0,1,3,4,0,3,1,0,1,0,0,0,0,0,1,1,2,0,0,3,14.1,0,0,0,0,1,1.0,0,0
1,1,5,0.0,7.0,0.0,1,3,2.0,3,10,6,3,5,0,1,0,3,4,1,3,0,1,0,1,1,1,0,0,0,0,1,0,0,1,55.42481203007519,0,1,0,0,0,0.6352173913043477,0,1
1,1,4,0.0,8.0,2.0,1,1,2.0,3,10,6,3,3,1,1,0,3,4,0,2,1,0,0,1,1,1,0,0,0,0,2,0,0,2,55.42481203007519,0,0,0,0,0,0.0,0,0
1,0,2,1.0,8.0,0.0,1,3,-1.0,1,8,6,3,2,5,1,1,2,3,1,1,2,0,0,1,1,0,0,1,0,0,3,10,0,0,17.52173913043478,1,0,0,0,1,2.718982630272953,0,0
1,0,3,0.0,9.0,1.0,2,1,3.0,1,10,6,2,5,5,0,0,3,4,1,2,2,0,0,1,1,1,0,0,0,0,2,5,2,1,59.85714285714285,0,0,0,0,1,0.8717183770883055,0,0
1,1,2,0.0,9.0,1.0,1,0,1.0,0,6,2,0,1,4,0,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,8,0,0,159.5,0,0,0,0,1,0.3816614420062696,1,0
1,0,5,0.0,4.0,2.0,1,3,3.0,3,7,6,3,0,2,0,1,2,4,1,0,1,0,0,1,1,1,0,0,0,0,0,6,0,3,388.0,0,0,0,0,1,0.9413659793814434,0,0
1,1,5,0.0,7.0,2.0,1,0,2.0,0,10,6,0,5,2,0,1,3,4,0,3,1,0,0,1,0,0,0,1,1,0,4,10,0,0,12.0,1,0,1,0,1,0.6763888888888889,1,0
1,0,3,1.0,1.0,1.0,2,0,3.0,0,10,6,3,3,3,1,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0.0,1,0
1,1,2,0.0,7.0,0.0,0,3,2.0,1,10,2,0,5,0,0,0,3,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,104.0,0,0,0,0,2,5.0,0,0
1,1,5,0.0,1.0,-1.0,1,1,0.0,2,10,6,2,5,3,1,0,3,3,1,3,2,0,1,1,0,1,0,0,0,0,0,2,0,1,36.5,1,0,0,0,2,2.0,0,0
1,1,6,0.0,5.0,2.0,2,2,-1.0,3,5,5,0,5,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,2,46.6,0,0,1,0,1,0.3918991416309013,0,1
1,0,5,0.0,7.0,0.0,0,1,2.0,1,10,6,0,5,0,0,0,3,4,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,250.0,0,0,0,0,0,0.0,0,1
0,1,5,-1.0,4.0,-1.0,0,3,1.0,2,6,6,1,1,3,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,1,29.25,0,0,0,0,1,1.0,0,0
1,0,4,1.0,6.0,0.0,1,1,3.0,1,10,6,3,5,1,1,1,3,4,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,2,62.75,0,0,0,0,1,3.0,0,0
1,0,2,1.0,10.0,1.0,1,2,3.0,3,3,3,1,2,0,0,0,1,2,1,2,0,0,0,0,1,1,1,0,0,0,4,3,3,1,24.11111111111111,1,0,0,0,1,3.366359447004609,0,0
